Caption,Category
Free rabies vaccination for street dogs in Pokhara this weekend #9147,Vaccination
Local butcher illegally killed a street dog. Action needed! #4238,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #5929,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #7535,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #2807,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #6295,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #1199,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #107,Vaccination
Local butcher illegally killed a street dog. Action needed! #638,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #7634,Illegal Activities
Urgent help needed for injured stray puppy #844,Help
Urgent help needed for injured stray puppy #6504,Help
Local butcher illegally killed a street dog. Action needed! #2870,Illegal Activities
Urgent help needed for injured stray puppy #2436,Help
Free rabies vaccination for street dogs in Pokhara this weekend #3491,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #9005,Adoption
Urgent help needed for injured stray puppy #6320,Help
Urgent help needed for injured stray puppy #3628,Help
Looking to adopt a 2-month-old vaccinated kitten #4633,Adoption
Urgent help needed for injured stray puppy #6276,Help
Free rabies vaccination for street dogs in Pokhara this weekend #6651,Vaccination
Urgent help needed for injured stray puppy #9984,Help
Free rabies vaccination for street dogs in Pokhara this weekend #5439,Vaccination
Local butcher illegally killed a street dog. Action needed! #6702,Illegal Activities
Urgent help needed for injured stray puppy #7920,Help
Free rabies vaccination for street dogs in Pokhara this weekend #7855,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #7753,Adoption
Urgent help needed for injured stray puppy #7124,Help
Urgent help needed for injured stray puppy #7572,Help
Local butcher illegally killed a street dog. Action needed! #3858,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #4415,Vaccination
Urgent help needed for injured stray puppy #5052,Help
Looking to adopt a 2-month-old vaccinated kitten #7617,Adoption
Urgent help needed for injured stray puppy #9764,Help
Free rabies vaccination for street dogs in Pokhara this weekend #8327,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #8111,Vaccination
Urgent help needed for injured stray puppy #172,Help
Local butcher illegally killed a street dog. Action needed! #6618,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #730,Illegal Activities
Urgent help needed for injured stray puppy #208,Help
Local butcher illegally killed a street dog. Action needed! #7206,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #599,Vaccination
Local butcher illegally killed a street dog. Action needed! #8766,Illegal Activities
Urgent help needed for injured stray puppy #9052,Help
Local butcher illegally killed a street dog. Action needed! #1102,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #7629,Adoption
Local butcher illegally killed a street dog. Action needed! #1322,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #3071,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #3345,Adoption
Looking to adopt a 2-month-old vaccinated kitten #57,Adoption
Local butcher illegally killed a street dog. Action needed! #1058,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #3751,Vaccination
Local butcher illegally killed a street dog. Action needed! #7818,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #3311,Vaccination
Looking to adopt a cute Stray? Meet Max at Lalitpur.,Adoption
Looking to adopt a 2-month-old vaccinated kitten #3665,Adoption
Looking to adopt a 2-month-old vaccinated kitten #7821,Adoption
Urgent help needed for injured stray puppy #4440,Help
Local butcher illegally killed a street dog. Action needed! #4986,Illegal Activities
Urgent help needed for injured stray puppy #2696,Help
Free rabies vaccination for street dogs in Pokhara this weekend #5355,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #8835,Vaccination
Urgent help needed for injured stray puppy #8676,Help
Urgent help needed for injured stray puppy #3556,Help
Local butcher illegally killed a street dog. Action needed! #3426,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #8345,Adoption
Looking to adopt a 2-month-old vaccinated kitten #7805,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #6059,Vaccination
Urgent help needed for injured stray puppy #8044,Help
Urgent help needed for injured stray puppy #1228,Help
Free rabies vaccination for street dogs in Pokhara this weekend #4679,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #7669,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #6243,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #8669,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #7743,Vaccination
Local butcher illegally killed a street dog. Action needed! #3406,Illegal Activities
Urgent help needed for injured stray puppy #8396,Help
Urgent help needed for injured stray puppy #8780,Help
"Meet Coco, a lovable Labrador looking for a forever home in Itahari.",Adoption
Urgent help needed for injured stray puppy #6056,Help
Urgent help needed for injured stray puppy #7500,Help
Looking to adopt a 2-month-old vaccinated kitten #4377,Adoption
Local butcher illegally killed a street dog. Action needed! #7494,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #9277,Adoption
Looking to adopt a 2-month-old vaccinated kitten #7177,Adoption
Urgent help needed for injured stray puppy #6528,Help
Free rabies vaccination for street dogs in Pokhara this weekend #767,Vaccination
Local butcher illegally killed a street dog. Action needed! #8214,Illegal Activities
Urgent help needed for injured stray puppy #2108,Help
Local butcher illegally killed a street dog. Action needed! #5678,Illegal Activities
Urgent help needed for injured stray puppy #3880,Help
Local butcher illegally killed a street dog. Action needed! #6978,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #9217,Adoption
Local butcher illegally killed a street dog. Action needed! #2894,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #4126,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #6409,Adoption
Looking to adopt a 2-month-old vaccinated kitten #7145,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #5551,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #6465,Adoption
Local butcher illegally killed a street dog. Action needed! #7342,Illegal Activities
Urgent help needed for injured stray puppy #5580,Help
Urgent help needed for injured stray puppy #6120,Help
Looking to adopt a 2-month-old vaccinated kitten #3801,Adoption
Local butcher illegally killed a street dog. Action needed! #482,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #8057,Adoption
Looking to adopt a 2-month-old vaccinated kitten #1141,Adoption
Looking to adopt a 2-month-old vaccinated kitten #3301,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #979,Vaccination
Urgent help needed for injured stray puppy #7648,Help
Looking to adopt a 2-month-old vaccinated kitten #4925,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2929,Adoption
Local butcher illegally killed a street dog. Action needed! #9014,Illegal Activities
Urgent help needed for injured stray puppy #3292,Help
Free rabies vaccination for street dogs in Pokhara this weekend #2563,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #9663,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #8281,Adoption
Local butcher illegally killed a street dog. Action needed! #7502,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #7671,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #7801,Adoption
Local butcher illegally killed a street dog. Action needed! #7378,Illegal Activities
Urgent help needed for injured stray puppy #8248,Help
Urgent help needed for injured stray puppy #6944,Help
Looking to adopt a 2-month-old vaccinated kitten #7529,Adoption
Urgent help needed for injured stray puppy #9260,Help
Urgent help needed for injured stray puppy #2420,Help
Free rabies vaccination for street dogs in Pokhara this weekend #7139,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #3795,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #8561,Adoption
Looking to adopt a 2-month-old vaccinated kitten #6861,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #8695,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #6375,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #8177,Adoption
Urgent help needed for injured stray puppy #9372,Help
Looking to adopt a 2-month-old vaccinated kitten #6877,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #2459,Vaccination
Urgent help needed for injured stray puppy #1696,Help
Local butcher illegally killed a street dog. Action needed! #1982,Illegal Activities
Urgent help needed for injured stray puppy #268,Help
Local butcher illegally killed a street dog. Action needed! #9966,Illegal Activities
Urgent help needed for injured stray puppy #1744,Help
Urgent help needed for injured stray puppy #7140,Help
Looking to adopt a 2-month-old vaccinated kitten #5217,Adoption
Local butcher illegally killed a street dog. Action needed! #3378,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #7758,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #4150,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #4067,Vaccination
Urgent help needed for injured stray puppy #2700,Help
Local butcher illegally killed a street dog. Action needed! #2482,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #4935,Vaccination
Local butcher illegally killed a street dog. Action needed! #786,Illegal Activities
Friendly Stray named Simba available for adoption in Bhaktapur.,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #639,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #3015,Vaccination
